epoch,time_idx,O_N_mean,O_N_std,O_C5_mean,O_C5_std,N_C5_mean,N_C5_std,N_C2_mean,N_C2_std,N_C4_mean,N_C4_std,C5_C2_mean,C5_C2_std,C5_C4_mean,C5_C4_std,h_C5_signed_mean,h_C5_signed_std
1,29,2.895082950592041,0.025640146806836128,3.5463972091674805,0.11521325260400772,0.8459755778312683,0.07104683667421341,1.5024359226226807,0.017988424748182297,1.5125161409378052,0.02065816894173622,2.0302793979644775,0.08498934656381607,1.97104811668396,0.0986390933394432,0.9329013824462891,0.17633311450481415
1,30,2.9091951847076416,0.01966606080532074,3.580667018890381,0.12688606977462769,0.9067704081535339,0.08893108367919922,1.5124703645706177,0.013560703955590725,1.5242488384246826,0.015617471188306808,2.0899057388305664,0.07830654084682465,2.037818670272827,0.08988197892904282,1.04996919631958,0.1504090130329132
1,31,2.9174840450286865,0.01950293593108654,3.65999698638916,0.13880036771297455,0.9732636213302612,0.16465003788471222,1.5181431770324707,0.012726077809929848,1.5319569110870361,0.015796616673469543,2.159132480621338,0.13990849256515503,2.1166434288024902,0.15814049541950226,1.1046985387802124,0.23316101729869843
1,32,2.8964693546295166,0.024383509531617165,3.4987337589263916,0.12740689516067505,0.802554190158844,0.07070518285036087,1.5033847093582153,0.017054464668035507,1.5126172304153442,0.019485101103782654,1.9979861974716187,0.08312306553125381,1.9331605434417725,0.09596175700426102,0.9154021739959717,0.17803949117660522
1,33,2.9061200618743896,0.016730936244130135,3.4585764408111572,0.12669435143470764,0.8401816487312317,0.06092589721083641,1.5098919868469238,0.011465911753475666,1.5182303190231323,0.013288257643580437,2.021733045578003,0.06406207382678986,1.9595592021942139,0.0739760771393776,1.0749319791793823,0.14274653792381287
1,34,2.8931522369384766,0.021410508081316948,3.8507022857666016,0.1839475929737091,1.0108450651168823,0.14705222845077515,1.5032823085784912,0.014336638152599335,1.5180379152297974,0.016335314139723778,2.183495283126831,0.12469649314880371,2.1498050689697266,0.14219853281974792,0.8145703077316284,0.21731646358966827
1,35,2.8792924880981445,0.023836009204387665,3.664788007736206,0.14760859310626984,0.8850056529045105,0.08533009886741638,1.4922285079956055,0.01696970872581005,1.50331711769104,0.019234932959079742,2.050562858581543,0.09265239536762238,1.9945214986801147,0.10807321965694427,0.7455147504806519,0.1758776754140854
1,36,2.9138453006744385,0.020338119938969612,3.6003217697143555,0.15763957798480988,0.9364364743232727,0.1298183798789978,1.5157134532928467,0.013732271268963814,1.528536081314087,0.016088111326098442,2.116859197616577,0.11093920469284058,2.0678021907806396,0.1261214315891266,1.090772271156311,0.17718954384326935
1,37,2.9046130180358887,0.024024853482842445,3.596952438354492,0.11808419972658157,0.8771098256111145,0.08851749449968338,1.5092600584030151,0.01650128699839115,1.521003246307373,0.019108986482024193,2.0715081691741943,0.09078129380941391,2.017747402191162,0.105699323117733,0.9587109088897705,0.20652958750724792
1,38,2.9250833988189697,0.018523987382650375,3.6335713863372803,0.11811283975839615,0.8939423561096191,0.0838746577501297,1.5239259004592896,0.012738948687911034,1.5385947227478027,0.014743460342288017,2.1202661991119385,0.07825565338134766,2.075490951538086,0.09287594258785248,1.0502803325653076,0.16129519045352936
1,39,2.891068458557129,0.022492067888379097,3.6780169010162354,0.18434946238994598,0.9176709055900574,0.1470617949962616,1.499536395072937,0.01559656672179699,1.5114762783050537,0.018722932785749435,2.0912933349609375,0.13764351606369019,2.042775869369507,0.1572534441947937,0.8676301836967468,0.21859809756278992
1,40,2.8999948501586914,0.025243807584047318,3.8617196083068848,0.20328600704669952,1.050736665725708,0.21079476177692413,1.507498025894165,0.01702977530658245,1.5232669115066528,0.02014162205159664,2.2207419872283936,0.17824943363666534,2.190559148788452,0.20005455613136292,0.9041473269462585,0.29338645935058594
1,41,2.9094736576080322,0.024889053776860237,3.728301763534546,0.19589483737945557,1.017585277557373,0.2248254269361496,1.5123916864395142,0.016441477462649345,1.5265856981277466,0.02007458731532097,2.189851760864258,0.19493943452835083,2.1545302867889404,0.21808455884456635,1.079150676727295,0.31451913714408875
1,42,2.885776996612549,0.027630427852272987,3.6039459705352783,0.13369281589984894,0.87816321849823,0.08550070971250534,1.4957895278930664,0.019234929233789444,1.5057255029678345,0.021625272929668427,2.0443131923675537,0.09106772392988205,1.9867262840270996,0.105087049305439,0.8585225939750671,0.20060743391513824
1,43,2.8786656856536865,0.026365267112851143,4.140685081481934,0.19977913796901703,1.2614957094192505,0.21983031928539276,1.4943727254867554,0.017132511362433434,1.5098572969436646,0.019785169512033463,2.372189521789551,0.17616058886051178,2.361546277999878,0.19080428779125214,0.8236822485923767,0.29110443592071533
1,44,2.921372652053833,0.03692341968417168,3.985416889190674,0.34737876057624817,1.3561201095581055,0.438887357711792,1.5202727317810059,0.022415615618228912,1.5384008884429932,0.02754577063024044,2.4708409309387207,0.37544089555740356,2.464463710784912,0.4094986915588379,1.3947720527648926,0.5441277623176575
2,0,2.8478243350982666,0.02356092631816864,4.119645118713379,0.0782894492149353,1.4208474159240723,0.04314688965678215,1.4693487882614136,0.013003957457840443,1.4542739391326904,0.014249123632907867,2.3555855751037598,0.03791007399559021,2.3630635738372803,0.04154206067323685,0.739376425743103,0.1118963360786438
2,1,2.8471646308898926,0.024394499137997627,4.14580774307251,0.0782817080616951,1.4153958559036255,0.05344918742775917,1.4669326543807983,0.013434913009405136,1.451047658920288,0.014233423396945,2.351907968521118,0.05089051276445389,2.361091375350952,0.0538424551486969,0.6803269982337952,0.09977428615093231
2,2,2.847963571548462,0.02023540809750557,4.149713516235352,0.060277145355939865,1.4512606859207153,0.04120335727930069,1.4673670530319214,0.011319511570036411,1.4532073736190796,0.012010854668915272,2.3880112171173096,0.03030666895210743,2.395542621612549,0.029407856985926628,0.7982316613197327,0.15205387771129608
2,3,2.854043483734131,0.021578168496489525,4.160630702972412,0.05564185231924057,1.4367774724960327,0.04128752648830414,1.4696041345596313,0.011922167614102364,1.455247402191162,0.012810341082513332,2.3868155479431152,0.030218476429581642,2.396225690841675,0.029775310307741165,0.7869066596031189,0.1409115195274353
2,4,2.852248430252075,0.021036284044384956,4.141369342803955,0.06827709078788757,1.4260083436965942,0.0430232509970665,1.4678313732147217,0.011383646167814732,1.4520537853240967,0.012745984829962254,2.3578438758850098,0.024438243359327316,2.3659274578094482,0.024558788165450096,0.7031751275062561,0.15282021462917328
2,5,2.8518505096435547,0.018243830651044846,4.1152729988098145,0.10727368295192719,1.4116822481155396,0.05397108197212219,1.4696776866912842,0.01021166518330574,1.455159306526184,0.011280819773674011,2.35105037689209,0.0586915984749794,2.3567354679107666,0.06469044834375381,0.7420504093170166,0.11139191687107086
2,6,2.864436388015747,0.019938163459300995,4.164635181427002,0.0564715750515461,1.4061427116394043,0.04698996990919113,1.4745904207229614,0.011213305406272411,1.4590444564819336,0.012173265218734741,2.36688232421875,0.038429368287324905,2.3778886795043945,0.0387282557785511,0.7091859579086304,0.10635113716125488
2,7,2.8565945625305176,0.023100800812244415,4.142560958862305,0.0824299156665802,1.4298183917999268,0.07074996083974838,1.4710893630981445,0.01266868133097887,1.456803560256958,0.014174490235745907,2.3777506351470947,0.04381229728460312,2.3854732513427734,0.041743986308574677,0.799721896648407,0.17797540128231049
2,8,2.8502328395843506,0.01875052973628044,4.12846565246582,0.06870905309915543,1.4416753053665161,0.053786661475896835,1.4685347080230713,0.010497107170522213,1.4542547464370728,0.011519339866936207,2.371342182159424,0.028900709003210068,2.3763527870178223,0.029902931302785873,0.7893667817115784,0.13930097222328186
2,9,2.8769350051879883,0.03525330871343613,4.066015243530273,0.1591005176305771,1.3530302047729492,0.09167449176311493,1.4840888977050781,0.020527468994259834,1.4704489707946777,0.02246999368071556,2.3202996253967285,0.08468039333820343,2.320319652557373,0.09501316398382187,0.7864060401916504,0.14646542072296143
2,10,2.857532024383545,0.03253217414021492,4.134820461273193,0.12633350491523743,1.3596655130386353,0.08284584432840347,1.4698281288146973,0.018587997183203697,1.4554131031036377,0.019962187856435776,2.339153528213501,0.07442730665206909,2.3504912853240967,0.08240552991628647,0.7476407885551453,0.11794547736644745
2,11,2.8560705184936523,0.02886461839079857,4.055448532104492,0.20345689356327057,1.333177924156189,0.1114150807261467,1.4725626707077026,0.016618384048342705,1.4581800699234009,0.019069548696279526,2.2957231998443604,0.09985522925853729,2.3014936447143555,0.11456453800201416,0.7461156249046326,0.15477120876312256
2,12,2.910773992538452,0.03290760517120361,3.7589025497436523,0.20542855560779572,1.225022554397583,0.0955658033490181,1.5034393072128296,0.01860610581934452,1.497582197189331,0.022138234227895737,2.2044641971588135,0.09191767126321793,2.181340456008911,0.1028473824262619,1.0802433490753174,0.21130020916461945
2,13,2.863189697265625,0.03344898670911789,4.076620578765869,0.13078102469444275,1.3851869106292725,0.11132864654064178,1.4744738340377808,0.01892106421291828,1.4629418849945068,0.021267324686050415,2.3518056869506836,0.08238854259252548,2.355001926422119,0.084071084856987,0.8952850103378296,0.22761808335781097
2,14,2.891658067703247,0.04543256387114525,4.060528755187988,0.27132630348205566,1.6665300130844116,0.21031664311885834,1.4877445697784424,0.02345135435461998,1.4849063158035278,0.030260395258665085,2.532608985900879,0.15693862736225128,2.5212717056274414,0.15664774179458618,1.2924777269363403,0.4455046057701111
2,15,2.9939825534820557,0.051838766783475876,3.7351717948913574,0.26584839820861816,2.032045364379883,0.2718909680843353,1.5291863679885864,0.018817676231265068,1.5451639890670776,0.027438612654805183,2.7256288528442383,0.19671271741390228,2.703629970550537,0.2103167623281479,2.0722153186798096,0.4242049753665924
2,16,2.985431432723999,0.051661137491464615,3.9292659759521484,0.2231956273317337,1.9250335693359375,0.2977071702480316,1.5317177772521973,0.019699133932590485,1.5439180135726929,0.0294415932148695,2.733565092086792,0.20030276477336884,2.718487024307251,0.20645122230052948,1.935745120048523,0.5430567860603333
2,17,2.962237596511841,0.05668039992451668,4.086516857147217,0.22305433452129364,1.6669363975524902,0.32910043001174927,1.5336729288101196,0.028140101581811905,1.5338325500488281,0.03608178719878197,2.580764055252075,0.25318753719329834,2.5691077709198,0.2539483904838562,1.3315062522888184,0.6197237968444824
2,18,2.972661018371582,0.05097247287631035,4.017892837524414,0.24894209206104279,1.9600379467010498,0.3088339567184448,1.5302135944366455,0.01937955804169178,1.5386521816253662,0.02956113964319229,2.7383618354797363,0.23039831221103668,2.7182810306549072,0.2345433384180069,1.7272595167160034,0.5652519464492798
2,19,2.9128384590148926,0.05837785080075264,4.136114120483398,0.24855643510818481,1.7566282749176025,0.30589932203292847,1.5115333795547485,0.029667112976312637,1.511167049407959,0.03487836569547653,2.6198511123657227,0.23184847831726074,2.6095430850982666,0.2317347377538681,1.3026007413864136,0.5212705731391907
2,20,2.9065613746643066,0.06703496724367142,4.120355129241943,0.1482042372226715,1.373469591140747,0.19655795395374298,1.5065151453018188,0.03656875342130661,1.4953685998916626,0.03880549222230911,2.3753225803375244,0.14228390157222748,2.3768765926361084,0.14389391243457794,0.8212394118309021,0.306458055973053
2,21,2.9454214572906494,0.05913044512271881,4.099340438842773,0.14793917536735535,1.5735224485397339,0.2976158559322357,1.5238853693008423,0.031145554035902023,1.5203605890274048,0.03794766962528229,2.5182976722717285,0.21538856625556946,2.5090889930725098,0.21342675387859344,1.1807831525802612,0.5843237638473511
2,22,2.968566656112671,0.07757625728845596,4.312668800354004,0.3282904326915741,1.7609429359436035,0.4890327751636505,1.5377964973449707,0.040970370173454285,1.5395078659057617,0.047685276716947556,2.722759962081909,0.4076983630657196,2.7182276248931885,0.4158969819545746,1.3484185934066772,0.6704005599021912
2,23,3.0334789752960205,0.04427384212613106,3.63777494430542,0.22615031898021698,1.066198706626892,0.18917754292488098,1.572608232498169,0.025999518111348152,1.5746514797210693,0.027555709704756737,2.152003526687622,0.17377032339572906,2.10390043258667,0.18654103577136993,1.1368898153305054,0.28099775314331055
2,24,3.0150561332702637,0.053403954952955246,3.907036542892456,0.28680968284606934,1.3285377025604248,0.32145926356315613,1.5626064538955688,0.028077073395252228,1.563296914100647,0.035550326108932495,2.366189956665039,0.2673165798187256,2.3389453887939453,0.2789389193058014,1.1900886297225952,0.43907901644706726
2,25,2.9692928791046143,0.04030990973114967,3.369486093521118,0.23073366284370422,1.1136258840560913,0.1526084691286087,1.5356407165527344,0.022520320490002632,1.5434544086456299,0.02308221161365509,2.110008955001831,0.12926085293293,2.067054510116577,0.13710597157478333,1.4657214879989624,0.24614310264587402
2,26,3.0045440196990967,0.04148052632808685,3.6427876949310303,0.18377140164375305,1.0915446281433105,0.14136114716529846,1.5561200380325317,0.02328610233962536,1.5564002990722656,0.026391852647066116,2.15519642829895,0.114528588950634,2.1130855083465576,0.12293184548616409,1.1433809995651245,0.25860291719436646
2,27,3.0110342502593994,0.0448627807199955,3.740771532058716,0.17189446091651917,0.9852187633514404,0.11092911660671234,1.5553627014160156,0.0259238313883543,1.5466386079788208,0.029281528666615486,2.077162742614746,0.1113176941871643,2.0371930599212646,0.12386906892061234,0.6418276429176331,0.3069152534008026
2,28,3.067171573638916,0.055492598563432693,3.8653366565704346,0.19103878736495972,1.1202267408370972,0.20554475486278534,1.5929069519042969,0.0316203273832798,1.5921014547348022,0.03821425139904022,2.259927272796631,0.16939768195152283,2.229111433029175,0.18054713308811188,1.0239046812057495,0.3555307984352112
2,29,3.0509631633758545,0.04869261384010315,3.539961338043213,0.14589069783687592,0.9143370985984802,0.07819997519254684,1.5798381567001343,0.02829884923994541,1.5813310146331787,0.03197211027145386,2.0390796661376953,0.10087861120700836,1.9766557216644287,0.11234359443187714,0.9939939975738525,0.2782284915447235
2,30,3.021498680114746,0.05533186346292496,3.6040198802948,0.17959260940551758,1.0057374238967896,0.15014177560806274,1.5673699378967285,0.029566342011094093,1.5670883655548096,0.03191491216421127,2.097604274749756,0.11573366820812225,2.048607110977173,0.12434892356395721,1.0437958240509033,0.2203749418258667
2,31,3.0333173274993896,0.044270411133766174,3.7191202640533447,0.21977604925632477,1.0575352907180786,0.20416341722011566,1.5723252296447754,0.02533370815217495,1.5730795860290527,0.027975084260106087,2.185408115386963,0.1763145476579666,2.1451449394226074,0.188303604722023,1.1283106803894043,0.24303478002548218
2,32,3.007004976272583,0.0453631617128849,3.4471209049224854,0.17422190308570862,0.9356141686439514,0.06205558031797409,1.5551321506500244,0.02577698789536953,1.5576783418655396,0.025633355602622032,2.020087242126465,0.07335079461336136,1.9572594165802002,0.08387092500925064,1.1060508489608765,0.27634644508361816
2,33,2.9759159088134766,0.04316159337759018,3.389230251312256,0.17887836694717407,0.9973605871200562,0.04932442307472229,1.5402244329452515,0.023256735876202583,1.5438662767410278,0.02432631514966488,2.029261827468872,0.05572158098220825,1.9735184907913208,0.06142745539546013,1.2248170375823975,0.21509313583374023
2,34,3.0469696521759033,0.055297549813985825,3.8913521766662598,0.20193010568618774,1.045939564704895,0.16062724590301514,1.579805850982666,0.031384292989969254,1.572776436805725,0.03496115654706955,2.192605495452881,0.14068681001663208,2.162879228591919,0.15532347559928894,0.7483779191970825,0.25652876496315
2,35,3.029538631439209,0.04981216415762901,3.6763601303100586,0.17318476736545563,0.9368923902511597,0.08969203382730484,1.5677173137664795,0.028745045885443687,1.5606279373168945,0.03216589242219925,2.0432486534118652,0.10438846051692963,1.993139624595642,0.1163712590932846,0.6697643399238586,0.3265487253665924
2,36,2.9950482845306396,0.06237480789422989,3.6778218746185303,0.19115892052650452,1.0759003162384033,0.1735592484474182,1.5550504922866821,0.03320733830332756,1.549641728401184,0.03811351954936981,2.107558012008667,0.13921044766902924,2.0644540786743164,0.14948402345180511,0.844846785068512,0.2760481536388397
2,37,3.040379524230957,0.047204479575157166,3.5820529460906982,0.17826752364635468,0.967671811580658,0.1401340812444687,1.5738662481307983,0.027483578771352768,1.5763540267944336,0.029869895428419113,2.0935425758361816,0.1313670128583908,2.040691614151001,0.14173081517219543,1.0997800827026367,0.29282885789871216
2,38,3.0597567558288574,0.04176890477538109,3.674760103225708,0.1539991796016693,0.9766225218772888,0.10010471940040588,1.5862984657287598,0.023922359570860863,1.5862014293670654,0.026232989504933357,2.119065999984741,0.08620740473270416,2.0698723793029785,0.09781824052333832,0.9983968138694763,0.22566421329975128
2,39,3.0309979915618896,0.04773120582103729,3.691481828689575,0.23034493625164032,1.0219228267669678,0.184335395693779,1.5682597160339355,0.027640406042337418,1.56760835647583,0.03199204429984093,2.1378495693206787,0.16928252577781677,2.0953781604766846,0.18313151597976685,0.9894649386405945,0.3744201362133026
2,40,3.0366017818450928,0.061374299228191376,3.9282169342041016,0.22182947397232056,1.080873966217041,0.23429179191589355,1.5741500854492188,0.034324128180742264,1.5665196180343628,0.03823787719011307,2.215273380279541,0.19252018630504608,2.189384698867798,0.20614628493785858,0.7190744280815125,0.3025542199611664
2,41,3.0429961681365967,0.04763512313365936,3.7777504920959473,0.287715882062912,1.113020896911621,0.30039799213409424,1.5769516229629517,0.026818977668881416,1.5774461030960083,0.03178972750902176,2.225830316543579,0.26585713028907776,2.1886534690856934,0.2809221148490906,1.0778025388717651,0.40232053399086
2,42,3.001061201095581,0.04871697723865509,3.567791223526001,0.16543446481227875,0.9381141066551208,0.06788723915815353,1.5501452684402466,0.028258569538593292,1.547680377960205,0.03155795857310295,2.0329694747924805,0.09922429919242859,1.9816787242889404,0.10580810159444809,0.9158594012260437,0.33129262924194336
2,43,2.948371648788452,0.06860736012458801,4.121070384979248,0.1715535819530487,1.2630889415740967,0.19853922724723816,1.52530837059021,0.03783338516950607,1.5125892162322998,0.03993253409862518,2.3241279125213623,0.1505175679922104,2.3252384662628174,0.15892772376537323,0.6731289029121399,0.23279668390750885
2,44,2.9886648654937744,0.06643235683441162,4.1538238525390625,0.3842350244522095,1.524509310722351,0.4545353949069977,1.5484751462936401,0.035474590957164764,1.548337459564209,0.043023064732551575,2.539827346801758,0.3918609321117401,2.5273942947387695,0.4058791399002075,1.1822091341018677,0.5253420472145081
3,0,2.8527352809906006,0.019035544246435165,4.227378845214844,0.06037181243300438,1.4917362928390503,0.04355534538626671,1.4598513841629028,0.011344407685101032,1.4556001424789429,0.012571192346513271,2.4530625343322754,0.032691217958927155,2.4557981491088867,0.03328442946076393,0.8250892758369446,0.0982566550374031
3,1,2.8613779544830322,0.021129874512553215,4.233902931213379,0.06472494453191757,1.4815373420715332,0.05777820572257042,1.4605498313903809,0.011792780831456184,1.456528663635254,0.012820555828511715,2.4425759315490723,0.0512603335082531,2.4430060386657715,0.04838362708687782,0.7643959522247314,0.08599220216274261
3,2,2.8607473373413086,0.01708837039768696,4.2323317527771,0.045716334134340286,1.5062224864959717,0.041763946413993835,1.4644103050231934,0.010142338462173939,1.460889458656311,0.010816308669745922,2.4622936248779297,0.028755266219377518,2.4602315425872803,0.027233431115746498,0.8274903893470764,0.11401911824941635
3,3,2.858041763305664,0.018813617527484894,4.2444748878479,0.04538558050990105,1.4893717765808105,0.044115133583545685,1.4574873447418213,0.011347909457981586,1.4536229372024536,0.01235147938132286,2.462019443511963,0.03139413520693779,2.463961124420166,0.030288897454738617,0.8387594819068909,0.09699516743421555
